"ville_id","ville_departement","ville_nom","ville_nom_simple","ville_nom_reel","ville_code_postal","ville_code_commune","ville_arrondissement","ville_longitude_deg","ville_latitude_deg"
"29103","71","SASSENAY","sassenay","Sassenay","71530","71502","2","4.93333","46.8333"
"29104","71","SAINT-ANDRE-LE-DESERT","saint andre le desert","Saint-André-le-Désert","71220","71387","5","4.53333","46.5"
"29105","71","CHENAY-LE-CHATEL","chenay le chatel","Chenay-le-Châtel","71340","71123","3","3.95","46.2333"
"29106","71","IGUERANDE","iguerande","Iguerande","71340","71238","3","4.08333","46.2"
"29107","71","DRACY-LE-FORT","dracy le fort","Dracy-le-Fort","71640","71182","2","4.76667","46.8"
"29108","71","SAINT-MICAUD","saint micaud","Saint-Micaud","71460","71465","2","4.55","46.6833"
"29109","71","RATTE","ratte","Ratte","71500","71367","4","5.3","46.65"
"29110","71","CHENOVES","chenoves","Chenôves","71940","71124","2","4.66667","46.6667"
"29111","71","BUFFIERES","buffieres","Buffières","71250","71065","5","4.53333","46.4333"
"29112","71","LE ROUSSET","le rousset","Le Rousset","71220","71375","3","4.46667","46.5667"
"29113","71","DEVROUZE","devrouze","Devrouze","71330","71173","4","5.16667","46.7667"
"29114","71","PALINGES","palinges","Palinges","71430","71340","3","4.21667","46.55"
"29115","71","VAUBAN","vauban","Vauban","71800","71561","3","4.21667","46.2667"
"29116","71","BARON","baron","Baron","71120","71021","3","4.28333","46.4833"
"29117","71","SAGY","sagy","Sagy","71580","71379","4","5.31667","46.6"
"29118","71","MASSY","massy","Massy","71250","71288","5","4.61667","46.4833"
"29119","71","EPERTULLY","epertully","Épertully","71360","71188","1","4.6","46.9333"
"29120","71","SAINT-ALBAIN","saint albain","Saint-Albain","71260","71383","5","4.88333","46.4333"
"29121","71","SAINT-MARTIN-DE-SALENCEY","saint martin de salencey","Saint-Martin-de-Salencey","71220","71452","3","4.5","46.5167"
"29122","71","SAINT-MAURICE-LES-CHATEAUNEUF","saint maurice les chateauneuf","Saint-Maurice-lès-Châteauneuf","71740","71463","3","4.25334","46.2162"
"29123","71","CHISSEY-EN-MORVAN","chissey en morvan","Chissey-en-Morvan","71540","71129","1","4.23333","47.1167"
"29124","71","SAINT-PIERRE-LE-VIEUX","saint pierre le vieux","Saint-Pierre-le-Vieux","71520","71469","5","4.53333","46.2833"
"29125","71","SOMMANT","sommant","Sommant","71540","71527","1","4.21667","47.05"
"29126","71","BLANOT","blanot","Blanot","71250","71039","5","4.73333","46.4667"
"29127","71","CRISSEY","crissey","Crissey","71530","71154","2","4.88333","46.8167"
"29128","71","SAULES","saules","Saules","71940","71503","2","4.66667","46.65"
"29129","71","VILLENEUVE-EN-MONTAGNE","villeneuve en montagne","Villeneuve-en-Montagne","71390","71579","2","4.61667","46.7667"
"29130","71","SAINTE-CROIX","sainte croix","Sainte-Croix","71470","71401","4","5.25","46.5667"
"29131","71","MONTCONY","montcony","Montcony","71500","71311","4","5.3","46.7"
"29132","71","CHARNAY-LES-CHALON","charnay les chalon","Charnay-lès-Chalon","71350","71104","2","5.1","46.9333"
"29133","71","MONTAGNY-PRES-LOUHANS","montagny pres louhans","Montagny-près-Louhans","71500","71303","4","5.26667","46.65"
"29134","71","LA GRANDE-VERRIERE","la grande verriere","La Grande-Verrière","71990","71223","1","4.13333","46.9667"
"29135","71","SAINT-ANDRE-EN-BRESSE","saint andre en bresse","Saint-André-en-Bresse","71440","71386","4","5.08333","46.65"
"29136","71","JUIF","juif","Juif","71440","71246","4","5.16667","46.6833"
"29137","71","SAINT-JULIEN-DE-JONZY","saint julien de jonzy","Saint-Julien-de-Jonzy","71110","71434","3","4.1425","46.237"
"29138","71","BEAUBERY","beaubery","Beaubery","71220","71025","3","4.4","46.4"
"29139","71","BRUAILLES","bruailles","Bruailles","71500","71064","4","5.23333","46.6"
"29140","71","NOCHIZE","nochize","Nochize","71600","71331","3","4.17334","46.3953"
"29141","71","VERZE","verze","Verzé","71960","71574","5","4.73333","46.3667"
"29142","71","MATOUR","matour","Matour","71520","71289","5","4.48333","46.3"
"29143","71","LA CHAPELLE-DE-BRAGNY","la chapelle de bragny","La Chapelle-de-Bragny","71240","71089","2","4.76667","46.6333"
"29144","71","DAMEREY","damerey","Damerey","71620","71167","2","4.98333","46.8333"
"29145","71","CHAPAIZE","chapaize","Chapaize","71460","71087","5","4.75","46.55"
"29146","71","GIBLES","gibles","Gibles","71800","71218","3","4.38333","46.3167"
"29147","71","LA CELLE-EN-MORVAN","la celle en morvan","La Celle-en-Morvan","71400","71509","1","4.18223","47.0123"
"29148","71","CHEILLY-LES-MARANGES","cheilly les maranges","Cheilly-lès-Maranges","71150","71122","1","4.66667","46.9"
"29149","71","MONTPONT-EN-BRESSE","montpont en bresse","Montpont-en-Bresse","71470","71318","4","5.15","46.55"
"29150","71","CUISEAUX","cuiseaux","Cuiseaux","71480","71157","4","5.4","46.5"
"29151","71","LESME","lesme","Lesme","71140","71255","3","3.71667","46.65"
"29152","71","OUROUX-SOUS-LE-BOIS-SAINTE-MARIE","ouroux sous le bois sainte marie","Ouroux-sous-le-Bois-Sainte-Marie","71800","71335","3","4.31084","46.3592"
"29153","71","LA ROCHE-VINEUSE","la roche vineuse","La Roche-Vineuse","71960","71371","5","4.71667","46.35"
"29154","71","VERISSEY","verissey","Vérissey","71440","71568","4","5.11667","46.7"
"29155","71","SENOZAN","senozan","Senozan","71260","71513","5","4.86667","46.3833"
"29156","71","LES BIZOTS","les bizots","Bizots","71710","71038","1","4.38333","46.75"
"29157","71","SAINT-ROMAIN-SOUS-GOURDON","saint romain sous gourdon","Saint-Romain-sous-Gourdon","71230","71477","2","4.4","46.6167"
"29158","71","TRONCHY","tronchy","Tronchy","71440","71548","2","5.06667","46.7167"
"29159","71","PLOTTES","plottes","Plottes","71700","71353","5","4.86667","46.5333"
"29160","71","GRANGES","granges","Granges","71390","71225","2","4.73333","46.7333"
"29161","71","HURIGNY","hurigny","Hurigny","71870","71235","5","4.8","46.35"
"29162","71","SAINT-JEAN-DE-VAUX","saint jean de vaux","Saint-Jean-de-Vaux","71640","71430","2","4.7","46.8167"
"29163","71","LA GENETE","la genete","La Genête","71290","71213","4","5.05","46.55"
"29164","71","GERGY","gergy","Gergy","71590","71215","2","4.93333","46.8667"
"29165","71","MORLET","morlet","Morlet","71360","71322","1","4.51667","46.95"
"29166","71","SAINT-EUGENE","saint eugene","Saint-Eugène","71320","71411","1","4.18333","46.7333"
"29167","71","CHANGE","change","Changé","21340","71085","1","4.63333","46.9333"
"29168","71","SAINT-AMBREUIL","saint ambreuil","Saint-Ambreuil","71240","71384","2","4.86667","46.6833"
"29169","71","CHAINTRE","chaintre","Chaintré","71570","71074","5","4.76667","46.2667"
"29170","71","COUCHES","couches","Couches","71490","71149","1","4.5725","46.8698"
"29171","71","SAINT-GERMAIN-EN-BRIONNAIS","saint germain en brionnais","Saint-Germain-en-Brionnais","71610","71421","3","4.26667","46.35"
"29172","71","ARTAIX","artaix","Artaix","71110","71012","3","4","46.25"
"29173","71","SAINT-JEAN-DE-TREZY","saint jean de trezy","Saint-Jean-de-Trézy","71490","71431","1","4.58333","46.8333"
"29174","71","SAINT-AUBIN-EN-CHAROLLAIS","saint aubin en charollais","Saint-Aubin-en-Charollais","71430","71388","3","4.21667","46.5"
"29175","71","SAINT-CHRISTOPHE-EN-BRIONNAIS","saint christophe en brionnais","Saint-Christophe-en-Brionnais","71800","71399","3","4.17806","46.2895"
"29176","71","BOIS-SAINTE-MARIE","bois sainte marie","Bois-Sainte-Marie","71800","71041","3","4.35","46.3167"
"29177","71","PRUZILLY","pruzilly","Pruzilly","71570","71362","5","4.7","46.25"
"29178","71","LAIZE","laize","Laizé","71870","71250","5","4.8","46.4"
"29179","71","UCHON","uchon","Uchon","71190","71551","1","4.25","46.8167"
"29180","71","FONTENAY","fontenay","Fontenay","71120","71203","3","4.3","46.4667"
"29181","71","SAINT-LEGER-SOUS-BEUVRAY","saint leger sous beuvray","Saint-Léger-sous-Beuvray","71990","71440","1","4.1","46.9167"
"29182","71","GERMAGNY","germagny","Germagny","71460","71216","2","4.6","46.6667"
"29183","71","SAINT-EDMOND","saint edmond","Saint-Edmond","71740","71408","3","4.21667","46.2"
"29184","71","PARAY-LE-MONIAL","paray le monial","Paray-le-Monial","71600","71342","3","4.11667","46.45"
"29185","71","LA PETITE-VERRIERE","la petite verriere","La Petite-Verrière","71400","71349","1","4.13333","47.05"
"29186","71","NAVILLY","navilly","Navilly","71270","71329","2","5.15","46.9333"
"29187","71","SAINT-MARTIN-SOUS-MONTAIGU","saint martin sous montaigu","Saint-Martin-sous-Montaigu","71640","71459","2","4.71667","46.8167"
"29188","71","FRONTENAUD","frontenaud","Frontenaud","71580","71209","4","5.3","46.55"
"29189","71","SIMARD","simard","Simard","71330","71523","4","5.18333","46.7167"
"29190","71","LANS","lans","Lans","71380","71253","2","4.91667","46.7667"
"29191","71","CHIDDES","chiddes","Chiddes","71220","71128","3","4.51667","46.45"
"29192","71","SAINT-MARTIN-LA-PATROUILLE","saint martin la patrouille","Saint-Martin-la-Patrouille","71460","71458","3","4.53333","46.5833"
"29193","71","SAINT-DESERT","saint desert","Saint-Désert","71390","71404","2","4.7","46.75"
"29194","71","PERRIGNY-SUR-LOIRE","perrigny sur loire","Perrigny-sur-Loire","71160","71348","3","3.83333","46.5333"
"29195","71","SANVIGNES-LES-MINES","sanvignes les mines","Sanvignes-les-Mines","71410","71499","3","4.3","46.6667"
"29196","71","ISSY-L'EVEQUE","issy l eveque","Issy-l'Évêque","71760","71239","1","3.96667","46.7167"
"29197","71","DENNEVY","dennevy","Dennevy","71510","71171","2","4.65","46.8667"
"29198","71","FRETTERANS","fretterans","Fretterans","71270","71207","4","5.28333","46.9167"
"29199","71","ANOST","anost","Anost","71550","71009","1","4.1","47.0667"
"29200","71","HAUTEFOND","hautefond","Hautefond","71600","71232","3","4.19361","46.4384"
"29201","71","MONTHELON","monthelon","Monthelon","71400","71313","1","4.23333","46.95"
"29202","71","JAMBLES","jambles","Jambles","71640","71241","2","4.7","46.7667"
"29203","71","BISSY-SUR-FLEY","bissy sur fley","Bissy-sur-Fley","71460","71037","2","4.61667","46.6667"
"29204","71","DONZY-LE-NATIONAL","donzy le national","Donzy-le-National","71250","71180","5","4.56667","46.45"
"29205","71","LALHEUE","lalheue","Lalheue","71240","71252","2","4.78333","46.65"
"29206","71","BOURGVILAIN","bourgvilain","Bourgvilain","71630","71050","5","4.63333","46.3667"
"29207","71","MARTIGNY-LE-COMTE","martigny le comte","Martigny-le-Comte","71220","71285","3","4.33333","46.5333"
"29208","71","GRANDVAUX","grandvaux","Grandvaux","71430","71224","3","4.18333","46.5"
"29209","71","LA COMELLE","la comelle","La Comelle","71990","71142","1","4.11667","46.8833"
"29210","71","VERSAUGUES","versaugues","Versaugues","71110","71573","3","4.06667","46.35"
"29211","71","CHALMOUX","chalmoux","Chalmoux","71140","71075","3","3.83333","46.6"
"29212","71","CUZY","cuzy","Cuzy","71320","71166","1","4.03333","46.7667"
"29213","71","SAISY","saisy","Saisy","71360","71493","1","4.55","46.95"
"29214","71","MONTMORT","montmort","Montmort","71320","71317","1","4.08333","46.7333"
"29215","71","GUERFAND","guerfand","Guerfand","71620","71228","2","5.03333","46.7833"
"29216","71","BURNAND","burnand","Burnand","71460","71067","5","4.63333","46.6"
"29217","71","CHAMPLECY","champlecy","Champlecy","71120","71082","3","4.25","46.4667"
"29218","71","LA CHAUX","la chaux","La Chaux","71310","71121","4","5.26667","46.8333"
"29219","71","LE TARTRE","le tartre","Le Tartre","71330","71534","4","5.36667","46.75"
"29220","71","SAINT-DIDIER-EN-BRESSE","saint didier en bresse","Saint-Didier-en-Bresse","71620","71405","2","5.08333","46.85"
"29221","71","LA CHAPELLE-DE-GUINCHAY","la chapelle de guinchay","La Chapelle-de-Guinchay","71570","71090","5","4.75","46.2"
"29222","71","BELLEVESVRE","bellevesvre","Bellevesvre","71270","71029","4","5.36667","46.8333"
"29223","71","POURLANS","pourlans","Pourlans","71270","71357","4","5.23333","46.95"
"29224","71","SAINT-BERAIN-SUR-DHEUNE","saint berain sur dheune","Saint-Bérain-sur-Dheune","71510","71391","2","4.6","46.8167"
"29225","71","SAINT-VINCENT-DES-PRES","saint vincent des pres","Saint-Vincent-des-Prés","71250","71488","5","4.56667","46.4667"
"29226","71","SAINT-GILLES","saint gilles","Saint-Gilles","71510","71425","2","4.66667","46.8833"
"29227","71","BURZY","burzy","Burzy","71460","71068","5","4.58333","46.6"
"29228","71","LA CHARMEE","la charmee","La Charmée","71100","71102","2","4.8","46.7167"
"29229","71","LE PLANOIS","le planois","Le Planois","71330","71352","4","5.33333","46.7833"
"29230","71","SEMUR-EN-BRIONNAIS","semur en brionnais","Semur-en-Brionnais","71110","71510","3","4.08333","46.2667"
"29231","71","SAINT-AMOUR-BELLEVUE","saint amour bellevue","Saint-Amour-Bellevue","71570","71385","5","4.75","46.25"
"29232","71","SAINT-MARTIN-DE-LIXY","saint martin de lixy","Saint-Martin-de-Lixy","71740","71451","3","4.25","46.2"
"29233","71","SAINTE-RADEGONDE","sainte radegonde","Sainte-Radegonde","71320","71474","1","4.06667","46.6833"
"29234","71","SAINT-SERNIN-DU-BOIS","saint sernin du bois","Saint-Sernin-du-Bois","71200","71479","1","4.43333","46.8333"
"29235","71","MASSILLY","massilly","Massilly","71250","71287","5","4.66667","46.4833"
"29236","71","OYE","oye","Oyé","71610","71337","3","4.18333","46.3167"
"29237","71","MONTCEAUX-RAGNY","montceaux ragny","Montceaux-Ragny","71240","71308","2","4.85","46.6167"
"29238","71","OUROUX-SUR-SAONE","ouroux sur saone","Ouroux-sur-Saône","71370","71336","2","4.95","46.7167"
"29239","71","DAMPIERRE-EN-BRESSE","dampierre en bresse","Dampierre-en-Bresse","71310","71168","4","5.2","46.8333"
"29240","71","MACON","macon","Mâcon","71870","71270","5","4.83333","46.3"
"29241","71","PRETY","prety","Préty","71290","71359","5","4.93333","46.5333"
"29242","71","LESSARD-LE-NATIONAL","lessard le national","Lessard-le-National","71530","71257","2","4.83333","46.8667"
"29243","71","SENNECEY-LE-GRAND","sennecey le grand","Sennecey-le-Grand","71240","71512","2","4.86667","46.65"
"29244","71","MONTMELARD","montmelard","Montmelard","71520","71316","5","4.41667","46.3333"
"29245","71","BUSSIERES","bussieres","Bussières","71960","71069","5","4.70112","46.3392"
"29246","71","SAINT-SYMPHORIEN-D'ANCELLES","saint symphorien d ancelles","Saint-Symphorien-d'Ancelles","71570","71481","5","4.76667","46.2"
"29247","71","CRONAT","cronat","Cronat","71140","71155","3","3.68333","46.7228"
"29248","71","VERGISSON","vergisson","Vergisson","71960","71567","5","4.71667","46.3"
"29249","71","COLLONGE-LA-MADELEINE","collonge la madeleine","Collonge-la-Madeleine","71360","71140","1","4.51667","46.9333"
"29250","71","CIEL","ciel","Ciel","71350","71131","2","5.05","46.8833"
"29251","71","LA SALLE","la salle","La Salle","71260","71494","5","4.86667","46.4"
"29252","71","SAINT-VERAND","saint verand","Saint-Vérand","71570","71487","5","4.73556","46.2545"
"29253","71","MELAY","melay","Melay","71340","71291","3","4.01695","46.2137"
"29254","71","LA VILLENEUVE","la villeneuve","La Villeneuve","71270","71578","2","5.16667","46.95"
"29255","71","CHALON-SUR-SAONE","chalon sur saone","Chalon-sur-Saône","71100","71076","2","4.85","46.7833"
"29256","71","SAVIGNY-EN-REVERMONT","savigny en revermont","Savigny-en-Revermont","71580","71506","4","5.41667","46.6333"
"29257","71","TORPES","torpes","Torpes","71270","71541","4","5.33333","46.8333"
"29258","71","LE PULEY","le puley","Le Puley","71460","71363","2","4.55","46.6833"
"29259","71","SAINT-POINT","saint point","Saint-Point","71630","71470","5","4.61667","46.3333"
"29260","71","MARIZY","marizy","Marizy","71220","71279","3","4.41667","46.5667"
"29261","71","SAUNIERES","saunieres","Saunières","71350","71504","2","5.08333","46.9"
"29262","71","ROYER","royer","Royer","71700","71377","5","4.81667","46.55"
"29263","71","MARNAY","marnay","Marnay","71240","71283","2","4.91667","46.7"
"29264","71","VERS","vers","Vers","71240","71572","2","4.85","46.5833"
"29265","71","LA LOYERE","la loyere","La Loyère","71530","71265","2","4.83333","46.8333"
"29266","71","SAINT-YTHAIRE","saint ythaire","Saint-Ythaire","71460","71492","5","4.61667","46.5667"
"29267","71","OSLON","oslon","Oslon","71380","71333","2","4.91667","46.7833"
"29268","71","LE MIROIR","le miroir","Le Miroir","71480","71300","4","5.33333","46.5167"
"29269","71","PALLEAU","palleau","Palleau","71350","71341","2","5.03333","46.95"
"29270","71","SAINT-HURUGE","saint huruge","Saint-Huruge","71460","71427","5","4.56667","46.5833"
"29271","71","MARTAILLY-LES-BRANCION","martailly les brancion","Martailly-lès-Brancion","71700","71284","5","4.8","46.5333"
"29272","71","SAINT-LEGER-LES-PARAY","saint leger les paray","Saint-Léger-lès-Paray","71600","71439","3","4.08917","46.4734"
"29273","71","CLUNY","cluny","Cluny","71250","71137","5","4.65","46.4333"
"29274","71","CLERMAIN","clermain","Clermain","71520","71134","5","4.58333","46.3667"
"29275","71","SAINT-VINCENT-BRAGNY","saint vincent bragny","Saint-Vincent-Bragny","71430","71490","3","4.125","46.5342"
"29276","71","MONTBELLET","montbellet","Montbellet","71260","71305","5","4.86667","46.4833"
"29277","71","SIVIGNON","sivignon","Sivignon","71220","71524","3","4.5","46.4167"
"29278","71","MILLY-LAMARTINE","milly lamartine","Milly-Lamartine","71960","71299","5","4.7","46.35"
"29279","71","CHAROLLES","charolles","Charolles","71120","71106","3","4.28333","46.4333"
"29280","71","CRESSY-SUR-SOMME","cressy sur somme","Cressy-sur-Somme","71760","71152","1","3.86667","46.7"
"29281","71","SAINT-BOIL","saint boil","Saint-Boil","71940","71392","2","4.68333","46.65"
"29282","71","VARENNES-LES-MACON","varennes les macon","Varennes-lès-Mâcon","71000","71556","5","4.8","46.2667"
"29283","71","LA CHAPELLE-DU-MONT-DE-FRANCE","la chapelle du mont de france","La Chapelle-du-Mont-de-France","71520","71091","5","4.53584","46.382"
"29284","71","VINZELLES","vinzelles","Vinzelles","71680","71583","5","4.76667","46.2667"
"29285","71","SOLOGNY","sologny","Sologny","71960","71525","5","4.68333","46.35"
"29286","71","BEAUVERNOIS","beauvernois","Beauvernois","71270","71028","4","5.4385","46.8333"
"29287","71","DYO","dyo","Dyo","71610","71185","3","4.28333","46.35"
"29288","71","GILLY-SUR-LOIRE","gilly sur loire","Gilly-sur-Loire","71160","71220","3","3.78333","46.5333"
"29289","71","PERONNE","peronne","Péronne","71260","71345","5","4.81667","46.4333"
"29290","71","TAVERNAY","tavernay","Tavernay","71400","71535","1","4.23333","47.0167"
"29291","71","PRISSE","prisse","Prissé","71960","71360","5","4.75","46.3167"
"29292","71","SAINT-DENIS-DE-VAUX","saint denis de vaux","Saint-Denis-de-Vaux","71640","71403","2","4.7","46.8"
"29293","71","DONZY-LE-PERTUIS","donzy le pertuis","Donzy-le-Pertuis","71250","71181","5","4.71667","46.45"
"29294","71","DOMPIERRE-LES-ORMES","dompierre les ormes","Dompierre-les-Ormes","71520","71178","5","4.48333","46.35"
"29295","71","VINDECY","vindecy","Vindecy","71110","71581","3","4.01667","46.35"
